Peak,Weight
PAK6,-0.00028519118573835017
NAPRT,-0.00028993058633208346
MOCS1,-0.00029424465243686824
CNTNAP1,-0.00030408318829253545
MOB3B,-0.0003067957509837833
AP1M2,-0.0003087788657305334
RNF25,-0.0003093617510626054
FAAP20,-0.00031376040296019256
COPS8,-0.00031473547001432646
SOX15,-0.00032660357772829366
RBM10,-0.00034360517649465285
BACE1,-0.0003489141533661199
C19orf53,-0.00035085863368829716
LYRM2,-0.00036586877919001935
GALNT12,-0.00036675340386816226
PIN1,-0.0003686650044462142
MCOLN1,-0.0003807536368402728
DIXDC1,-0.0003835540417028449
RNF149,-0.00039150602028637904
SYDE1,-0.000409670336507922
AP1M1,-0.00042544865571753364
LRWD1,-0.0004331237517166307
C5orf24,-0.0004419535230778016
PKP3,-0.000444739688965033
ARHGAP31,-0.00045639502432667995
ZEB1,-0.000458453791904873
MAP3K3,-0.0004744604365484496
OGG1,-0.00048089796578826727
BEND6,-0.00048340074813284803
GMPPB,-0.0005104430799720578
ALS2CL,-0.0005131525774738812
NDUFA11,-0.0005186686550715632
ZNF165,-0.0005297833127182171
UBE2J2,-0.0005454410352772503
SOWAHB,-0.0005541097798195716
GPR87,-0.0005672139611814571
ESRP2,-0.0005692959577437125
ADRB2,-0.0005847591527900205
CRB3,-0.0005945841109202549
TMEM263,-0.0005948663377007507
OAZ2,-0.0006006942138573126
PIP5K1C,-0.0006045936843366393
FUT3,-0.0006068914411758697
ARAP2,-0.0006197165126393332
IP6K1,-0.000637350846376979
DIRAS1,-0.0006487405606321097
PMM1,-0.0006745799686818672
GJB3,-0.0006804978893648339
MKNK1,-0.0006866867032729018
RAB25,-0.0006877186527591494
IQANK1,-0.0007074762255966725
EXOG,-0.000712977031629959
SH2D3A,-0.0007148948422403096
EIF2B3,-0.0007413980105311029
SGTB,-0.0007434176411855757
B3GAT3,-0.0007566054382806201
ARL3,-0.0007583511976119472
ZNF668,-0.0008431136522548987
CBLC,-0.000857011208418932
JMJD6,-0.0008824615794796457
ARHGEF5,-0.0009174482400822709
FAM114A2,-0.000955426670255487
SH3BP1,-0.0009922529794422436
KLK8,-0.001030974218942926
CDS1,-0.001055069168849857
SERPINB13,-0.0011102817407967675
SMIM11A,-0.001123501148036214
PRADC1,-0.001159725023961352
FAM193A,-0.0011762303397968045
TRIM23,-0.001196245114922376
MRPS17,-0.0012345670271503295
C1orf216,-0.0013154490648697803
SAP30,-0.0013910773125750204
OVOL1,-0.001412368792073771
DCLRE1B,-0.0015101347827471984
ELP6,-0.0015490762094237506
TTC21B,-0.0015545905561673082
GRK4,-0.0016526241520697863
UGT1A3,-0.0018674700120961895
HES2,-0.0018742875728962227
YY2,-0.0018953353176796577
TBC1D25,-0.0019051527169068505
KDF1,-0.002636580820922416
DUOX2,-0.0028456813003156956
PRR5-ARHGAP8,-0.0031797383811088572
ZSCAN26,-0.0032594353708223435
EID2B,-0.0036119559099844455
RHBDL2,-0.003627277874051838
TMEM102,-0.003970937241588421
MTRNR2L1,-0.004214945096689843
AC008758.6,-0.004275840961201392
RNF223,-0.00491630781750492
GJB4,-0.005077391680586382
C4orf36,-0.005293477947799935
MBLAC1,-0.005405364417114837
NTF4,-0.006321537688741592
ZNF709,-0.006515199137294865
UGT1A4,-0.008622736153139968
AC008687.8,-0.01738080498997751
AC011473.4,-0.029568521061283833
AC003688.2,-0.034401913556971565
